Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2017,1,7,13:00,UTC,,1013.2,86,,,-0.6,-2.7,,,,
2017,1,7,14:00,UTC,,1013.7,85,,,-0.4,-2.5,,,,
2017,1,7,15:00,UTC,,1014.3,84,,,-0.3,-2.6,,,,
2017,1,7,16:00,UTC,,1014.8,86,,,-0.1,-2.3,,,,
2017,1,7,17:00,UTC,,1015.5,87,,,-0.6,-2.4,,,,
2017,1,7,18:00,UTC,,1015.9,81,,,0.8,-2,,,,
2017,1,7,19:00,UTC,,1016.4,82,,,0.7,-2,,,,
2017,1,7,20:00,UTC,,1017.2,81,,,0.7,-2.1,,,,
2017,1,7,21:00,UTC,,1017.9,82,,,0.6,-2.2,,,,
2017,1,7,22:00,UTC,,1017.9,83,,,0.3,-2.2,,,,
2017,1,7,23:00,UTC,,1018,83,,,0.4,-2.3,,,,
2017,1,8,00:00,UTC,,1017.9,82,,,0.3,-2.5,,,,
2017,1,8,01:00,UTC,,1018.8,91,,,-1.5,-2.8,,,,
2017,1,8,02:00,UTC,,1018.5,90,,,-1.5,-2.9,,,,
2017,1,8,03:00,UTC,,1018.6,91,,,-3,-4.2,,,,
2017,1,8,04:00,UTC,,1018.3,93,,,-2.9,-3.9,,,,
2017,1,8,05:00,UTC,,1017.9,94,,,-1.5,-2.4,,,,
2017,1,8,06:00,UTC,,1017.9,93,,,-3,-4,,,,
2017,1,8,07:00,UTC,,1017.8,93,,,-1.3,-2.2,,,,
2017,1,8,08:00,UTC,,1016.5,92,,,-1.1,-2.3,,,,
2017,1,8,09:00,UTC,,1015.7,91,,,-0.6,-1.9,,,,
2017,1,8,10:00,UTC,,1015.1,89,,,0.9,-0.7,,,,
2017,1,8,11:00,UTC,,1013.8,89,,,1.1,-0.4,,,,
2017,1,8,12:00,UTC,,1012.6,86,,,1.4,-0.7,,,,
2017,1,8,13:00,UTC,,1012.2,84,,,1,-1.4,,,,
2017,1,8,14:00,UTC,,1010.8,86,,,0.7,-1.4,,,,
2017,1,8,15:00,UTC,,1010.7,89,,,0.6,-1,,,,
2017,1,8,16:00,UTC,,1010.4,89,,,0.2,-1.3,,,,
2017,1,8,17:00,UTC,,1010,90,,,0.1,-1.4,,,,
2017,1,8,18:00,UTC,,1009.6,84,,,1.5,-0.9,,,,
2017,1,8,19:00,UTC,,1010.2,79,,,2.1,-1.1,,,,
2017,1,8,20:00,UTC,,1010.7,82,,,1.8,-1,,,,
2017,1,8,21:00,UTC,,1011,84,,,1.4,-1,,,,
2017,1,8,22:00,UTC,,1011.2,81,,,1.9,-1.1,,,,
2017,1,8,23:00,UTC,,1011.5,84,,,1.5,-0.8,,,,
2017,1,9,00:00,UTC,,1011.7,87,,,0.9,-1,,,,
2017,1,9,01:00,UTC,,1011.8,87,,,1,-1,,,,
2017,1,9,02:00,UTC,,1011.8,87,,,1,-0.9,,,,
2017,1,9,03:00,UTC,,1011.5,87,,,0.8,-1.2,,,,
2017,1,9,04:00,UTC,,1010.8,85,,,1.3,-0.9,,,,
2017,1,9,05:00,UTC,,1010.4,83,,,1.6,-1,,,,
2017,1,9,06:00,UTC,,1009.9,84,,,1.5,-1,,,,
2017,1,9,07:00,UTC,,1009.4,82,,,1.9,-0.9,,,,
2017,1,9,08:00,UTC,,1010.3,87,,,1.3,-0.5,,,,
2017,1,9,09:00,UTC,,1010,87,,,1.5,-0.4,,,,
2017,1,9,10:00,UTC,,1009.3,88,,,1.4,-0.3,,,,
2017,1,9,11:00,UTC,,1008.8,87,,,1.7,-0.2,,,,
2017,1,9,12:00,UTC,,1008.4,90,,,1.2,-0.2,,,,
2017,1,9,13:00,UTC,,1007.8,86,,,1.5,-0.5,,,,
2017,1,9,14:00,UTC,,1007.6,83,,,2.2,-0.4,,,,
2017,1,9,15:00,UTC,,1007.4,90,,,1.6,0.1,,,,
2017,1,9,16:00,UTC,,1007,91,,,1.4,0.1,,,,
2017,1,9,17:00,UTC,,1006.9,95,,,0.9,0.2,,,,
2017,1,9,18:00,UTC,,1006.3,96,,,0.8,0.2,,,,
2017,1,9,19:00,UTC,,1005.8,96,,,0.8,0.3,,,,
2017,1,9,20:00,UTC,,1005.2,97,,,1,0.5,,,,
2017,1,9,21:00,UTC,,1004.5,98,,,0.9,0.6,,,,
2017,1,9,22:00,UTC,,1004.1,98,,,0.9,0.6,,,,
2017,1,9,23:00,UTC,,1003.6,98,,,1.2,0.9,,,,
2017,1,10,00:00,UTC,,1003.1,93,,,1.7,0.7,,,,
2017,1,10,01:00,UTC,,1002.8,92,,,2.4,1.2,,,,
2017,1,10,02:00,UTC,,1002.5,92,,,2.7,1.5,,,,
2017,1,10,03:00,UTC,,1002.5,92,,,2.6,1.5,,,,
