Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2017,3,28,13:00,UTC,,1014.7,50,,,3.4,-6,,312,15.9,12.6
2017,3,28,14:00,UTC,,1014.7,51,,,3,-6.1,,315,12.9,10.3
2017,3,28,15:00,UTC,,1014.9,57,,,2.8,-5,,317,13.1,8.8
2017,3,28,16:00,UTC,,1015.2,55,,,2.3,-5.9,,320,10.7,8.4
2017,3,28,17:00,UTC,,1015.4,60,,,1.8,-5.2,,315,12.4,9.3
2017,3,28,18:00,UTC,,1015.6,70,,,1.4,-3.5,,312,9.5,7.6
2017,3,28,19:00,UTC,,1015.9,63,,,1.2,-5.1,,316,9.9,7.8
2017,3,28,20:00,UTC,,1016.3,68,,,0.8,-4.4,,308,10.9,9.2
2017,3,28,21:00,UTC,,1016.5,79,,,0.3,-2.9,,301,9.4,8.1
2017,3,28,22:00,UTC,,1016.5,84,,,0.3,-2.2,,297,9.4,8.1
2017,3,28,23:00,UTC,,1016.4,84,,,0.2,-2.3,,302,8.7,7.2
2017,3,29,00:00,UTC,,1016.6,84,,,0.2,-2.1,,304,7.2,5.6
2017,3,29,01:00,UTC,,1016.3,86,,,0.1,-2,,292,8.3,7.1
2017,3,29,02:00,UTC,,1015.9,85,,,0.3,-1.9,,303,7.4,6.3
2017,3,29,03:00,UTC,,1015.6,84,,,0.1,-2.2,,305,6.2,5
2017,3,29,04:00,UTC,,1015.6,86,,,0,-2.1,,306,5.5,4.5
2017,3,29,05:00,UTC,,1015.5,86,,,0.4,-1.7,,314,5.3,4.2
2017,3,29,06:00,UTC,,1015.6,83,,,1.2,-1.3,,294,5.8,4.9
2017,3,29,07:00,UTC,,1015.4,80,,,1.7,-1.4,,304,4.9,4.2
2017,3,29,08:00,UTC,,1015.4,74,,,2.2,-2,,307,4.1,3.1
2017,3,29,09:00,UTC,,1015.5,66,,,2.8,-3,,299,4.3,3.4
2017,3,29,10:00,UTC,,1015.5,76,,,3.6,-0.2,,253,6,5.6
2017,3,29,11:00,UTC,,1015.2,67,,,4.3,-1.2,,263,8.4,7.3
2017,3,29,12:00,UTC,,1014.8,68,,,3.9,-1.4,,263,8.1,7.2
2017,3,29,13:00,UTC,,1014.5,67,,,4,-1.5,,262,7.7,6.6
2017,3,29,14:00,UTC,,1014.2,67,,,3.8,-1.9,,262,8.1,7
2017,3,29,15:00,UTC,,1014.2,70,,,2.8,-2,,267,8.5,8.1
2017,3,29,16:00,UTC,,1014.5,72,,,2.3,-2.3,,278,8.9,8.3
2017,3,29,17:00,UTC,,1015,66,,,1.7,-4,,295,9.3,8.3
2017,3,29,18:00,UTC,,1015.8,62,,,1.2,-5.2,,299,10.7,9.4
2017,3,29,19:00,UTC,,1016.6,68,,,0.9,-4.4,,312,12.1,9.6
2017,3,29,20:00,UTC,,1017.2,66,,,0.4,-5.2,,350,8.2,6
2017,3,29,21:00,UTC,,1018.1,66,,,0.1,-5.5,,338,8.7,6.2
2017,3,29,22:00,UTC,,1019,64,,,-0.6,-6.6,,339,10.5,7
2017,3,29,23:00,UTC,,1019.7,68,,,-1,-6.2,,338,9.4,6.8
2017,3,30,00:00,UTC,,1020.6,74,,,-1.5,-5.5,,345,8.4,6.2
2017,3,30,01:00,UTC,,1021.2,76,,,-1.9,-5.6,,343,7.6,5.8
2017,3,30,02:00,UTC,,1021.8,80,,,-2.3,-5.3,,339,6.4,5.2
2017,3,30,03:00,UTC,,1022.1,81,,,-2.6,-5.4,,356,7.1,4.9
2017,3,30,04:00,UTC,,1022.7,85,,,-3,-5.2,,346,4.4,3.3
2017,3,30,05:00,UTC,,1023.5,83,,,-2.8,-5.4,,348,3.5,2.6
2017,3,30,06:00,UTC,,1024.1,72,,,-0.7,-5.1,,357,2.7,1.4
2017,3,30,07:00,UTC,,1024.6,61,,,0.3,-6.4,,290,2.6,2
2017,3,30,08:00,UTC,,1024.8,54,,,0.7,-7.6,,245,2.4,1.9
2017,3,30,09:00,UTC,,1025.1,54,,,0.6,-7.5,,232,3.8,3.2
2017,3,30,10:00,UTC,,1025,61,,,1.1,-5.6,,222,4.8,4.1
2017,3,30,11:00,UTC,,1024.9,59,,,1.5,-5.8,,225,5.9,5
2017,3,30,12:00,UTC,,1024.6,55,,,1.4,-6.7,,228,6.7,5.9
2017,3,30,13:00,UTC,,1023.6,61,,,1.7,-5,,218,6.7,5.7
2017,3,30,14:00,UTC,,1023.2,61,,,1.5,-5.1,,220,6.5,5.7
2017,3,30,15:00,UTC,,1022.5,65,,,1.1,-4.8,,204,6.3,5.2
2017,3,30,16:00,UTC,,1021.7,71,,,0.9,-3.8,,203,7.8,6.6
2017,3,30,17:00,UTC,,1021,85,,,1.4,-0.9,,209,9.2,7.7
2017,3,30,18:00,UTC,,1020.1,85,,,1.4,-0.8,,194,7.7,7
2017,3,30,19:00,UTC,,1019.4,86,,,1.3,-0.7,,183,9.7,7.8
2017,3,30,20:00,UTC,,1018.7,81,,,1.3,-1.7,,174,8.5,7.6
2017,3,30,21:00,UTC,,1017.9,97,,,0.4,-0.1,,176,9,8.2
2017,3,30,22:00,UTC,,1016.9,98,,,0.3,0.1,,164,8.7,7.2
2017,3,30,23:00,UTC,,1015.9,98,,,0.2,-0.1,,166,11.7,10.4
2017,3,31,00:00,UTC,,1015,99,,,0,-0.1,,153,10.1,8.4
2017,3,31,01:00,UTC,,1013.5,99,,,0.1,0,,137,9.6,8.7
2017,3,31,02:00,UTC,,1012.6,99,,,0.2,0,,132,8.9,7.8
2017,3,31,03:00,UTC,,1012.1,99,,,0.4,0.2,,135,8.5,7.3
2017,3,31,04:00,UTC,,1011.9,99,,,0.4,0.2,,137,6.6,5.9
2017,3,31,05:00,UTC,,1011.9,98,,,0.5,0.2,,124,5.7,4.8
2017,3,31,06:00,UTC,,1012.3,98,,,0.5,0.2,,81,5.3,4.5
2017,3,31,07:00,UTC,,1012.9,98,,,0.7,0.5,,80,5.6,5.2
2017,3,31,08:00,UTC,,1013.6,97,,,1,0.6,,75,5.8,5.3
2017,3,31,09:00,UTC,,1014.5,93,,,1.4,0.4,,61,4.1,3.4
2017,3,31,10:00,UTC,,1015.2,93,,,1.5,0.5,,52,5.9,5.2
2017,3,31,11:00,UTC,,1015.8,91,,,1.5,0.3,,61,6.8,5.8
2017,3,31,12:00,UTC,,1016.6,85,,,2.8,0.5,,75,4.7,3.8
2017,3,31,13:00,UTC,,1017,90,,,1.9,0.5,,90,5.3,4.1
2017,3,31,14:00,UTC,,1017.4,85,,,1.9,-0.4,,79,7.7,6.7
2017,3,31,15:00,UTC,,1017.6,89,,,1.5,-0.1,,85,8,7.3
2017,3,31,16:00,UTC,,1017.7,90,,,1.2,-0.3,,73,8.5,7.4
2017,3,31,17:00,UTC,,1017.9,89,,,1.1,-0.4,,76,7.3,5.8
2017,3,31,18:00,UTC,,1018.2,94,,,1.1,0.1,,79,7.5,6.5
2017,3,31,19:00,UTC,,1018.5,93,,,1.1,0.2,,91,8.4,7
2017,3,31,20:00,UTC,,1018.4,94,,,1.4,0.5,,112,7,6
2017,3,31,21:00,UTC,,1018.3,83,,,1.7,-0.9,,153,8.6,7.7
2017,3,31,22:00,UTC,,1018.1,85,,,1.5,-0.7,,151,8.2,7
2017,3,31,23:00,UTC,,1017.8,87,,,1.5,-0.5,,150,9,7.2
2017,4,1,00:00,UTC,,1017.4,92,,,1.3,0.1,,140,8,7.2
2017,4,1,01:00,UTC,,1016.5,90,,,1.3,-0.2,,151,9.4,7.9
2017,4,1,02:00,UTC,,1015.8,93,,,1.2,0.2,,137,8.1,7.1
2017,4,1,03:00,UTC,,1015.3,94,,,1.1,0.3,,140,9.9,8.7
2017,4,1,04:00,UTC,,1014.4,96,,,1,0.4,,137,10.5,9.3
2017,4,1,05:00,UTC,,1013.5,98,,,1,0.7,,148,11.2,9.6
2017,4,1,06:00,UTC,,1012.7,98,,,1.4,1.1,,149,10.6,9.3
2017,4,1,07:00,UTC,,1011.9,98,,,1.6,1.4,,149,11.6,10.6
2017,4,1,08:00,UTC,,1010.8,98,,,1.7,1.4,,143,12.3,10.7
2017,4,1,09:00,UTC,,1009.6,99,,,2.4,2.2,,153,14,11.9
2017,4,1,10:00,UTC,,1008.7,99,,,2.6,2.5,,166,14.4,12.5
2017,4,1,11:00,UTC,,1007.7,99,,,2.8,2.7,,173,14,12
2017,4,1,12:00,UTC,,1006.4,99,,,3,2.9,,176,14.8,12.9
2017,4,1,13:00,UTC,,1006,99,,,3.1,3,,188,13.8,11.7
2017,4,1,14:00,UTC,,1005.1,100,,,3.5,3.5,,205,11.6,10.5
2017,4,1,15:00,UTC,,1004.8,100,,,3.5,3.4,,219,11.7,10.2
2017,4,1,16:00,UTC,,1004.5,100,,,3,2.9,,222,10.2,9.3
2017,4,1,17:00,UTC,,1004.2,100,,,2.7,2.6,,224,11.1,10.2
2017,4,1,18:00,UTC,,1004.8,100,,,2.7,2.7,,237,11.1,9.7
2017,4,1,19:00,UTC,,1005.4,100,,,2.7,2.7,,251,9.4,8.4
2017,4,1,20:00,UTC,,1005.4,100,,,2.5,2.4,,245,8.1,7.3
2017,4,1,21:00,UTC,,1005.3,100,,,2.6,2.6,,244,9.7,9.1
2017,4,1,22:00,UTC,,1005.5,100,,,2.3,2.3,,249,8.7,8.2
2017,4,1,23:00,UTC,,1005.8,100,,,2.9,2.9,,265,9.1,8.3
2017,4,2,00:00,UTC,,1006.1,100,,,2.9,2.9,,263,9.2,8.7
2017,4,2,01:00,UTC,,1006.5,100,,,2.6,2.5,,260,9.4,8.9
2017,4,2,02:00,UTC,,1006.8,100,,,2.6,2.6,,263,8.3,7.6
2017,4,2,03:00,UTC,,1007.1,100,,,2.6,2.6,,264,7.3,6.5
2017,4,2,04:00,UTC,,1007.3,99,,,2.5,2.4,,266,6.7,6
2017,4,2,05:00,UTC,,1007.7,99,,,2.9,2.8,,254,5.5,5
2017,4,2,06:00,UTC,,1008.2,99,,,3.8,3.7,,263,6.1,5.3
2017,4,2,07:00,UTC,,1008.7,97,,,4.9,4.4,,276,5.5,4.7
2017,4,2,08:00,UTC,,1009.2,97,,,3.9,3.5,,248,6.1,5.6
2017,4,2,09:00,UTC,,1009.8,96,,,3.8,3.3,,239,6.1,5.4
2017,4,2,10:00,UTC,,1010.1,93,,,5,3.9,,263,6.7,5.7
2017,4,2,11:00,UTC,,1010.4,92,,,4.9,3.8,,253,7.4,6.9
2017,4,2,12:00,UTC,,1010.8,94,,,4.3,3.5,,256,7.5,6.6
2017,4,2,13:00,UTC,,1011.1,92,,,4.7,3.5,,256,6.8,6.2
2017,4,2,14:00,UTC,,1011.1,94,,,4,3.1,,258,6.2,5.6
2017,4,2,15:00,UTC,,1011.6,96,,,3.5,2.9,,250,7.4,6.6
2017,4,2,16:00,UTC,,1012,96,,,3,2.5,,245,8.6,8
2017,4,2,17:00,UTC,,1012.5,97,,,2.7,2.3,,254,7.4,7
2017,4,2,18:00,UTC,,1013.1,98,,,2.5,2.2,,269,7.6,6.8
2017,4,2,19:00,UTC,,1013.8,98,,,2.4,2.1,,283,7.4,6.6
2017,4,2,20:00,UTC,,1014.4,98,,,1,0.7,,315,7.1,5.8
2017,4,2,21:00,UTC,,1015.1,99,,,1.8,1.7,,316,9.4,8
2017,4,2,22:00,UTC,,1015.7,99,,,2.4,2.3,,312,10.3,8.4
2017,4,2,23:00,UTC,,1016.2,99,,,2.7,2.7,,318,8,6.8
2017,4,3,00:00,UTC,,1016.7,99,,,2.2,2.1,,309,10.4,9
2017,4,3,01:00,UTC,,1017.4,99,,,2.3,2.2,,341,10,7.3
2017,4,3,02:00,UTC,,1018.2,97,,,2.1,1.7,,318,8.5,6.5
2017,4,3,03:00,UTC,,1018.9,95,,,2.3,1.5,,343,8.9,6.2
2017,4,3,04:00,UTC,,1019.5,91,,,2.3,1,,340,9.6,6.2
2017,4,3,05:00,UTC,,1020.3,88,,,2.3,0.5,,352,7.5,5.2
2017,4,3,06:00,UTC,,1021.2,88,,,2.9,1.2,,351,9.4,6.4
2017,4,3,07:00,UTC,,1022.1,83,,,4.1,1.5,,331,8.2,6
2017,4,3,08:00,UTC,,1022.9,84,,,3.5,1.1,,351,7.4,4.8
2017,4,3,09:00,UTC,,1023.6,83,,,3.8,1.2,,357,5.7,3.8
2017,4,3,10:00,UTC,,1024.2,81,,,4.2,1.2,,351,5.2,3.5
2017,4,3,11:00,UTC,,1024.7,75,,,5,0.9,,316,5.5,4.3
2017,4,3,12:00,UTC,,1025,75,,,5.5,1.3,,296,5.4,4.9
2017,4,3,13:00,UTC,,1025.3,78,,,4.8,1.2,,274,6.9,6.3
2017,4,3,14:00,UTC,,1025.5,79,,,5.1,1.8,,280,7,6.7
2017,4,3,15:00,UTC,,1025.5,79,,,4.6,1.2,,276,6.1,5.5
2017,4,3,16:00,UTC,,1026,85,,,3.5,1.2,,274,5.9,5.5
2017,4,3,17:00,UTC,,1026.2,91,,,2.4,1.1,,270,4.8,4
2017,4,3,18:00,UTC,,1026.5,96,,,1.4,0.8,,256,5.4,5
2017,4,3,19:00,UTC,,1026.8,96,,,1.3,0.7,,260,6.2,5.8
2017,4,3,20:00,UTC,,1026.6,96,,,0.9,0.4,,245,4.4,4
2017,4,3,21:00,UTC,,1026.7,97,,,0.9,0.5,,238,4.8,4.2
2017,4,3,22:00,UTC,,1026.7,97,,,1,0.6,,228,5.5,4.8
2017,4,3,23:00,UTC,,1026.6,97,,,1,0.6,,228,6.6,5.7
2017,4,4,00:00,UTC,,1026.3,96,,,1,0.5,,223,9.7,8.4
2017,4,4,01:00,UTC,,1026,98,,,0.7,0.4,,209,8.2,7.4
2017,4,4,02:00,UTC,,1025.9,98,,,0.3,0.1,,220,9.3,7.9
2017,4,4,03:00,UTC,,1025.6,99,,,0.2,0,,224,9.3,8.3
2017,4,4,04:00,UTC,,1025.4,99,,,0.4,0.3,,226,9.3,8.1
2017,4,4,05:00,UTC,,1025.2,99,,,0.7,0.6,,221,9.9,8.5
2017,4,4,06:00,UTC,,1025,100,,,1,0.9,,222,10.1,8.4
2017,4,4,07:00,UTC,,1024.7,100,,,1.1,1.1,,221,10.3,9.1
2017,4,4,08:00,UTC,,1024.4,100,,,1.4,1.4,,216,11.4,10.3
2017,4,4,09:00,UTC,,1024.4,99,,,1.9,1.8,,212,12.6,10.7
2017,4,4,10:00,UTC,,1024.4,97,,,2.3,2,,215,12.2,10.4
2017,4,4,11:00,UTC,,1023.9,94,,,2.8,2,,219,11.6,9.7
2017,4,4,12:00,UTC,,1023.4,96,,,2.6,2.1,,220,13.8,10.9
2017,4,4,13:00,UTC,,1022.4,96,,,2.6,2.1,,218,13.7,12
2017,4,4,14:00,UTC,,1021,90,,,3.8,2.3,,213,15.1,13
2017,4,4,15:00,UTC,,1020,89,,,3.8,2.1,,210,16.5,14
2017,4,4,16:00,UTC,,1019.1,88,,,3.8,2,,209,16,13.6
2017,4,4,17:00,UTC,,1018.6,88,,,3.7,1.9,,215,16.4,14.1
2017,4,4,18:00,UTC,,1018.1,89,,,3.3,1.7,,215,15.9,13.9
2017,4,4,19:00,UTC,,1017.2,89,,,3.4,1.7,,215,16,14
2017,4,4,20:00,UTC,,1016.7,89,,,3.4,1.7,,221,15.7,14.1
2017,4,4,21:00,UTC,,1016,91,,,3.3,1.9,,223,15.1,13.4
2017,4,4,22:00,UTC,,1014.7,93,,,3.4,2.4,,222,15.2,13.6
2017,4,4,23:00,UTC,,1013.8,95,,,3.2,2.6,,227,14,12.6
2017,4,5,00:00,UTC,,1013,96,,,3.1,2.6,,227,13.7,11.7
2017,4,5,01:00,UTC,,1012.1,97,,,2.9,2.4,,225,12.9,11.3
2017,4,5,02:00,UTC,,1011.1,97,,,3,2.6,,217,14.2,12.6
2017,4,5,03:00,UTC,,1010.1,96,,,3.2,2.7,,220,15.6,12.9
2017,4,5,04:00,UTC,,1008.9,97,,,2.7,2.3,,214,13.7,12.3
2017,4,5,05:00,UTC,,1008.1,96,,,3,2.4,,213,14.6,12.7
2017,4,5,06:00,UTC,,1007.1,96,,,3.1,2.5,,213,15,13.6
2017,4,5,07:00,UTC,,1006.6,96,,,3.3,2.6,,217,14.6,13.2
2017,4,5,08:00,UTC,,1006,94,,,3.7,2.9,,224,15.1,12.1
2017,4,5,09:00,UTC,,1005.3,91,,,4.5,3.1,,220,14.6,12.6
2017,4,5,10:00,UTC,,1005.2,92,,,3.6,2.4,,234,13.8,12.2
2017,4,5,11:00,UTC,,1004.8,88,,,4.7,2.8,,226,11.9,10.8
2017,4,5,12:00,UTC,,1004.5,85,,,4.7,2.5,,226,12.1,11
2017,4,5,13:00,UTC,,1004.3,85,,,4.9,2.5,,226,10.7,9.7
2017,4,5,14:00,UTC,,1004.3,86,,,4.5,2.4,,228,9.6,8.8
2017,4,5,15:00,UTC,,1003.8,89,,,3.9,2.2,,223,8.2,7.3
2017,4,5,16:00,UTC,,1003.4,93,,,3.3,2.2,,221,7.5,6.7
2017,4,5,17:00,UTC,,1003.5,96,,,2.5,1.9,,213,6.7,6.2
2017,4,5,18:00,UTC,,1003.7,97,,,2.1,1.6,,207,6,5.6
2017,4,5,19:00,UTC,,1003.6,98,,,2,1.7,,223,4.4,4.2
2017,4,5,20:00,UTC,,1003.4,97,,,1.9,1.5,,223,6.5,5.6
2017,4,5,21:00,UTC,,1003.6,97,,,1.9,1.5,,257,5.6,5.1
2017,4,5,22:00,UTC,,1004.1,98,,,1.9,1.6,,295,3.8,3.4
2017,4,5,23:00,UTC,,1004.1,98,,,1.7,1.4,,317,5.1,4.5
2017,4,6,00:00,UTC,,1004.4,98,,,1.6,1.3,,329,7.4,6
2017,4,6,01:00,UTC,,1004.6,97,,,1.2,0.8,,338,6.9,5.6
2017,4,6,02:00,UTC,,1005,97,,,1,0.6,,334,8.5,7
2017,4,6,03:00,UTC,,1005.4,96,,,0.4,-0.1,,356,6.4,5.3
2017,4,6,04:00,UTC,,1006.2,97,,,0.4,0,,334,7.1,5.7
2017,4,6,05:00,UTC,,1006.7,96,,,1.1,0.6,,332,5.6,4.7
2017,4,6,06:00,UTC,,1007.3,91,,,2.3,1,,332,5.6,4
2017,4,6,07:00,UTC,,1007.8,84,,,3.7,1.4,,339,5.1,3.8
2017,4,6,08:00,UTC,,1008.1,80,,,4.7,1.5,,308,4.9,4
2017,4,6,09:00,UTC,,1008.6,77,,,5.5,1.9,,296,6.2,5.3
2017,4,6,10:00,UTC,,1008.7,78,,,5.9,2.4,,259,7.1,6.5
2017,4,6,11:00,UTC,,1008.6,75,,,6.4,2.2,,268,7.9,7.5
2017,4,6,12:00,UTC,,1008.6,78,,,6.1,2.4,,266,8.1,6.9
2017,4,6,13:00,UTC,,1008.3,77,,,6.2,2.5,,270,9.8,9.2
2017,4,6,14:00,UTC,,1008,79,,,5.6,2.2,,266,8.5,7.9
2017,4,6,15:00,UTC,,1008,69,,,5.4,0.2,,286,8.3,7.7
2017,4,6,16:00,UTC,,1008.2,80,,,4.3,1.1,,280,9.1,8.3
2017,4,6,17:00,UTC,,1008.2,90,,,3.1,1.6,,271,7.3,7.1
2017,4,6,18:00,UTC,,1008.2,94,,,2.5,1.5,,255,8.8,7.9
2017,4,6,19:00,UTC,,1008.2,92,,,2.6,1.5,,266,7.5,6.5
2017,4,6,20:00,UTC,,1008,91,,,2.6,1.2,,268,5.8,5.3
2017,4,6,21:00,UTC,,1007.9,92,,,2.3,1.2,,288,3.5,2.5
2017,4,6,22:00,UTC,,1007.6,95,,,2.3,1.5,,202,3.4,3.1
2017,4,6,23:00,UTC,,1007.4,96,,,2.4,1.8,,224,3.7,2.9
2017,4,7,00:00,UTC,,1007.4,96,,,2.4,1.9,,269,3.9,2.9
2017,4,7,01:00,UTC,,1007.3,96,,,2.1,1.5,,282,4.5,3.4
2017,4,7,02:00,UTC,,1007.1,96,,,1.9,1.4,,285,5.3,4.8
2017,4,7,03:00,UTC,,1006.8,93,,,2.5,1.5,,276,4.8,4.2
2017,4,7,04:00,UTC,,1006.7,93,,,2.6,1.5,,247,5.9,5.6
2017,4,7,05:00,UTC,,1006.7,92,,,2.8,1.7,,221,6.5,5.7
2017,4,7,06:00,UTC,,1006.9,94,,,2.8,2,,226,7.4,7
2017,4,7,07:00,UTC,,1007,89,,,3.4,1.8,,229,6.4,5.9
2017,4,7,08:00,UTC,,1007.1,88,,,3.7,1.9,,237,6.8,6.2
2017,4,7,09:00,UTC,,1007.5,88,,,3.8,2,,230,6.6,5.8
2017,4,7,10:00,UTC,,1007.6,90,,,4,2.5,,234,5.5,5.1
2017,4,7,11:00,UTC,,1007.3,90,,,4.1,2.6,,255,5.7,5.6
2017,4,7,12:00,UTC,,1007.3,89,,,4.3,2.7,,249,4.7,4.3
2017,4,7,13:00,UTC,,1007.4,88,,,4.6,2.7,,251,6.5,6.1
2017,4,7,14:00,UTC,,1007.3,90,,,4,2.5,,257,6.1,5.6
2017,4,7,15:00,UTC,,1007.4,89,,,4.1,2.4,,273,8.9,8.3
2017,4,7,16:00,UTC,,1007.8,93,,,4.2,3.1,,346,4.3,2.8
2017,4,7,17:00,UTC,,1008.1,79,,,4.2,0.9,,298,12.1,10
2017,4,7,18:00,UTC,,1008.7,82,,,3.1,0.3,,307,13,10.7
2017,4,7,19:00,UTC,,1009.5,77,,,2.8,-0.9,,325,11.3,8.9
2017,4,7,20:00,UTC,,1010.2,84,,,2.6,0.1,,334,7.2,5.6
2017,4,7,21:00,UTC,,1010.8,85,,,1.8,-0.4,,333,10.3,7.8
2017,4,7,22:00,UTC,,1012.1,84,,,1.6,-0.9,,336,9.6,7.5
2017,4,7,23:00,UTC,,1012.8,77,,,1.3,-2.3,,342,9.5,6.8
2017,4,8,00:00,UTC,,1013.5,73,,,0.9,-3.3,,339,9.7,7.4
2017,4,8,01:00,UTC,,1013.8,71,,,0.5,-4.2,,353,6.8,4.5
2017,4,8,02:00,UTC,,1013.8,75,,,0,-4,,342,5.3,4.2
2017,4,8,03:00,UTC,,1014.2,78,,,-0.2,-3.5,,331,4.8,3.7
2017,4,8,04:00,UTC,,1015,79,,,0.4,-2.8,,316,6.3,5.1
2017,4,8,05:00,UTC,,1015.4,76,,,0.9,-2.9,,322,6,4.7
2017,4,8,06:00,UTC,,1016,82,,,1.8,-1,,293,5.8,5.1
2017,4,8,07:00,UTC,,1016.3,77,,,2.9,-0.7,,275,4.5,3.5
2017,4,8,08:00,UTC,,1016.4,83,,,3.3,0.7,,255,5.8,5.2
2017,4,8,09:00,UTC,,1016.3,81,,,3.3,0.3,,238,8,7.2
2017,4,8,10:00,UTC,,1016.1,77,,,4.6,0.9,,237,11.1,9.6
2017,4,8,11:00,UTC,,1015.9,71,,,5.4,0.5,,253,13.7,12.1
2017,4,8,12:00,UTC,,1016,75,,,5.3,1.3,,261,11.5,10.4
2017,4,8,13:00,UTC,,1015.8,82,,,4.2,1.4,,258,11.4,10.2
2017,4,8,14:00,UTC,,1015.9,83,,,3.6,1,,262,11.5,10.2
2017,4,8,15:00,UTC,,1015.7,83,,,3.7,1,,262,9.8,8.7
2017,4,8,16:00,UTC,,1016.1,84,,,3.1,0.7,,260,11.2,10.2
2017,4,8,17:00,UTC,,1016.2,89,,,2.6,1,,255,7.4,6.3
2017,4,8,18:00,UTC,,1016.4,93,,,2.5,1.5,,249,6.6,5.6
2017,4,8,19:00,UTC,,1016.3,89,,,2.6,1,,242,6.8,5.8
2017,4,8,20:00,UTC,,1015.8,92,,,2.6,1.4,,221,6.9,6.1
2017,4,8,21:00,UTC,,1015.8,90,,,2.7,1.3,,225,6.1,5.5
2017,4,8,22:00,UTC,,1015.2,91,,,2.6,1.3,,209,6.1,5.6
2017,4,8,23:00,UTC,,1015,91,,,2.6,1.3,,212,6.6,6
2017,4,9,00:00,UTC,,1014.6,92,,,2.5,1.4,,199,6.2,5.6
2017,4,9,01:00,UTC,,1014.6,95,,,2.5,1.7,,202,6.5,5.9
2017,4,9,02:00,UTC,,1014.4,99,,,1.9,1.7,,216,7.5,6.6
2017,4,9,03:00,UTC,,1014.1,99,,,1.9,1.8,,212,7.3,6.7
2017,4,9,04:00,UTC,,1014.1,99,,,2.1,2,,217,7.6,6.7
2017,4,9,05:00,UTC,,1014,100,,,2.3,2.3,,209,7.6,6.4
2017,4,9,06:00,UTC,,1014.1,100,,,2.5,2.4,,212,8,6.8
2017,4,9,07:00,UTC,,1014,100,,,2.8,2.8,,205,7.7,6.2
2017,4,9,08:00,UTC,,1014.1,100,,,2.9,2.8,,214,6.9,5.6
2017,4,9,09:00,UTC,,1014,100,,,3,3,,219,6.7,6
2017,4,9,10:00,UTC,,1013.4,100,,,3.2,3.2,,215,7.7,6.4
2017,4,9,11:00,UTC,,1013.3,100,,,2.8,2.8,,224,5.8,5.3
2017,4,9,12:00,UTC,,1012.8,100,,,2.5,2.4,,192,3.6,3.1
2017,4,9,13:00,UTC,,1012.4,100,,,3.8,3.8,,197,6.1,5.3
2017,4,9,14:00,UTC,,1012.1,97,,,4.4,3.9,,226,8.4,7.8
2017,4,9,15:00,UTC,,1011.7,96,,,3.8,3.3,,224,9.8,8.8
2017,4,9,16:00,UTC,,1011.4,96,,,3.5,2.9,,221,10.6,9.3
2017,4,9,17:00,UTC,,1011,96,,,3.2,2.7,,218,10,8.9
2017,4,9,18:00,UTC,,1010.5,96,,,3.2,2.7,,220,12.3,10.4
2017,4,9,19:00,UTC,,1010.1,95,,,3.4,2.7,,226,12.6,11.1
2017,4,9,20:00,UTC,,1009.7,95,,,3.3,2.6,,230,11.3,10.5
2017,4,9,21:00,UTC,,1009.3,95,,,3.4,2.6,,233,11.6,10.3
2017,4,9,22:00,UTC,,1009,93,,,3.5,2.6,,238,10.4,9.7
2017,4,9,23:00,UTC,,1008.6,94,,,3.3,2.4,,238,8.9,8.2
2017,4,10,00:00,UTC,,1007.9,95,,,3,2.4,,227,9.5,8.5
2017,4,10,01:00,UTC,,1007.3,96,,,3.2,2.6,,221,11.6,10.6
2017,4,10,02:00,UTC,,1006.6,96,,,3.2,2.6,,227,10.4,9.6
2017,4,10,03:00,UTC,,1006,96,,,3.6,2.9,,228,12.6,11.5
2017,4,10,04:00,UTC,,1005.3,96,,,3.7,3.1,,221,12.7,11.1
2017,4,10,05:00,UTC,,1004.6,94,,,4,3.1,,218,12.6,11.4
2017,4,10,06:00,UTC,,1003.9,95,,,4.1,3.3,,216,13,11.7
2017,4,10,07:00,UTC,,1003,94,,,4.3,3.4,,204,12,11.1
2017,4,10,08:00,UTC,,1002.2,92,,,4.8,3.6,,192,13.7,11.9
2017,4,10,09:00,UTC,,1001.3,90,,,5.3,3.7,,192,13.2,11.4
2017,4,10,10:00,UTC,,999.9,87,,,5.7,3.7,,195,16.1,14
2017,4,10,11:00,UTC,,998.5,86,,,6.2,4,,196,16.7,14.2
2017,4,10,12:00,UTC,,996.5,85,,,6.5,4.2,,187,18.3,16.3
2017,4,10,13:00,UTC,,995.5,83,,,6.9,4.2,,196,19.4,17.2
2017,4,10,14:00,UTC,,995,85,,,6.4,4.1,,209,20.8,18
2017,4,10,15:00,UTC,,994.4,96,,,4.7,4.1,,211,19.3,16.9
2017,4,10,16:00,UTC,,993.4,96,,,4.5,3.9,,213,19,16.7
2017,4,10,17:00,UTC,,993.1,96,,,4.2,3.7,,224,16,14
2017,4,10,18:00,UTC,,993.3,96,,,4.5,3.9,,241,18.1,14.8
2017,4,10,19:00,UTC,,994.1,92,,,3.7,2.6,,281,16.6,14.7
2017,4,10,20:00,UTC,,994.9,92,,,3.6,2.4,,268,13.7,12
