Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2017,1,1,00:00,UTC,8,992.5,95,,,-3.5,-4.1,23060,10,10.7,8.8
2017,1,1,01:00,UTC,3,993.1,93,,,-3,-4,31760,4,8.8,5.8
2017,1,1,02:00,UTC,0,993.9,87,,,-2.6,-4.4,31810,356,8.6,6.6
2017,1,1,03:00,UTC,0,994.3,87,,,-2.9,-4.7,29590,3,9.9,7
2017,1,1,04:00,UTC,0,994.8,87,,,-3.4,-5.3,28720,6,7,5.5
2017,1,1,05:00,UTC,1,995.4,86,,,-3.6,-5.6,27920,356,6.4,5.6
2017,1,1,06:00,UTC,1,995.6,87,,,-4.2,-6,27030,351,6.2,5.7
2017,1,1,07:00,UTC,0,996.4,88,,,-4.2,-6,29490,2,6.1,5.1
2017,1,1,08:00,UTC,0,997,89,,,-5,-6.5,27650,19,4.3,3.7
2017,1,1,09:00,UTC,0,997.6,93,,,-5.4,-6.4,20730,356,3.9,3
2017,1,1,10:00,UTC,1,997.8,89,,,-4.7,-6.2,20840,1,4,3.4
2017,1,1,11:00,UTC,3,998,90,,,-5.1,-6.5,22510,26,5.3,4.6
2017,1,1,12:00,UTC,1,998.7,92,,,-5.8,-6.9,23500,47,4.8,3.5
2017,1,1,13:00,UTC,1,999.4,90,,,-6.3,-7.6,24140,34,4.8,4.2
2017,1,1,14:00,UTC,1,999.4,94,,,-7.5,-8.3,24390,34,1.9,1.1
2017,1,1,15:00,UTC,0,1000.1,95,,,-8.3,-9,22170,33,2,1.2
2017,1,1,16:00,UTC,0,1000.5,94,,,-8.8,-9.7,24110,344,2.7,2
2017,1,1,17:00,UTC,0,1000.9,92,,,-8.7,-9.8,34100,62,4.4,3.7
2017,1,1,18:00,UTC,7,1001.2,91,,,-9.1,-10.2,29880,74,3.9,3.2
2017,1,1,19:00,UTC,8,1001.6,91,,,-7.6,-8.8,19730,91,5.5,4.7
2017,1,1,20:00,UTC,8,1002.3,91,,,-6.8,-8,11760,80,4.5,3.8
2017,1,1,21:00,UTC,8,1002.7,91,,,-6,-7.2,22360,102,4.8,3.5
2017,1,1,22:00,UTC,7,1002.8,91,,,-6.3,-7.6,22530,100,6.5,4.4
2017,1,1,23:00,UTC,1,1002.9,91,,,-7.2,-8.4,24160,104,7.2,5.2
2017,1,2,00:00,UTC,1,1003.3,91,,,-7.8,-9.1,22490,99,7.8,5.9
2017,1,2,01:00,UTC,7,1003.4,90,,,-8,-9.4,24600,109,7.8,6
2017,1,2,02:00,UTC,7,1003.9,89,,,-8.3,-9.8,25070,102,6.1,4.4
2017,1,2,03:00,UTC,7,1004.1,89,,,-8.6,-10.1,27890,97,5.5,4.6
2017,1,2,04:00,UTC,7,1004.6,90,,,-9.1,-10.5,27670,61,4.8,4.2
2017,1,2,05:00,UTC,7,1004.5,89,,,-9.4,-10.9,26280,89,7.2,6.2
2017,1,2,06:00,UTC,7,1004.7,89,,,-9.1,-10.6,25550,85,5.8,5.2
2017,1,2,07:00,UTC,8,1004.9,88,,,-8.8,-10.4,25610,89,6.3,5.3
2017,1,2,08:00,UTC,8,1005.5,87,,,-8.3,-10,22550,96,6.1,4.9
2017,1,2,09:00,UTC,8,1005.7,88,,,-8,-9.7,19150,98,5.7,4.5
2017,1,2,10:00,UTC,7,1005.7,87,,,-7.9,-9.7,20160,88,5.9,4.8
2017,1,2,11:00,UTC,7,1005.9,88,,,-7.9,-9.6,23600,99,5.8,4.7
2017,1,2,12:00,UTC,7,1005.8,89,,,-8.3,-9.8,18710,99,5.9,4.9
2017,1,2,13:00,UTC,7,1006,89,,,-8.5,-9.9,19700,96,5.2,4.8
2017,1,2,14:00,UTC,7,1006,89,,,-8.6,-10.1,22430,102,5.8,5.2
2017,1,2,15:00,UTC,7,1006.1,89,,,-8.8,-10.4,22070,108,5.8,4.9
2017,1,2,16:00,UTC,7,1005.9,89,,,-8.7,-10.2,16200,113,6.4,5.3
2017,1,2,17:00,UTC,7,1006.1,89,,,-8.6,-10.1,16410,113,5.3,4.2
2017,1,2,18:00,UTC,7,1005.8,90,,,-8.7,-10,14250,120,5,4.3
2017,1,2,19:00,UTC,7,1006,90,,,-8.6,-9.9,15040,125,4.8,4.2
2017,1,2,20:00,UTC,7,1006,90,,,-8.9,-10.1,17510,120,4.7,4.3
2017,1,2,21:00,UTC,7,1006.1,90,,,-9,-10.2,18360,118,5.1,4.7
2017,1,2,22:00,UTC,7,1005.9,90,,,-9.5,-10.8,21770,116,5.8,4.8
2017,1,2,23:00,UTC,7,1005.8,90,,,-10.1,-11.4,20750,114,5.5,5
2017,1,3,00:00,UTC,7,1005.3,89,,,-11,-12.4,20360,116,5.8,5.1
2017,1,3,01:00,UTC,3,1005.1,89,,,-12,-13.4,22100,117,6.4,5.7
2017,1,3,02:00,UTC,3,1005,88,,,-12.5,-14,20210,116,6.1,5.5
2017,1,3,03:00,UTC,7,1004.5,88,,,-12.9,-14.5,21320,112,6.7,6.1
2017,1,3,04:00,UTC,7,1004.2,88,,,-12.5,-14.1,12970,107,7,5.5
2017,1,3,05:00,UTC,7,1004.1,88,,,-12.4,-14,17890,110,6.5,5.1
2017,1,3,06:00,UTC,7,1003.9,88,,,-11.8,-13.5,15100,104,7.1,5.1
2017,1,3,07:00,UTC,7,1003.9,87,,,-11.6,-13.4,8970,116,8.1,6.2
2017,1,3,08:00,UTC,7,1003.8,87,,,-11.8,-13.5,13490,113,7.7,5.6
2017,1,3,09:00,UTC,7,1003.7,87,,,-12.3,-14,17800,108,8.2,5.7
2017,1,3,10:00,UTC,7,1003.3,86,,,-12.3,-14.2,14630,107,9.8,7
2017,1,3,11:00,UTC,7,1003.1,86,,,-12.1,-14,11000,105,10.1,7.3
2017,1,3,12:00,UTC,7,1003.2,85,,,-12.4,-14.4,9570,106,12.8,8.6
2017,1,3,13:00,UTC,7,1003.5,84,,,-12.8,-15,5120,107,11.2,7.8
2017,1,3,14:00,UTC,7,1003.8,83,,,-13.6,-15.9,18550,107,10.4,7
2017,1,3,15:00,UTC,7,1003.8,83,,,-13.6,-15.9,11710,103,10.7,7.2
2017,1,3,16:00,UTC,8,1004.3,82,,,-12.9,-15.3,16740,108,10.8,7.1
2017,1,3,17:00,UTC,8,1004.6,81,,,-12.8,-15.4,15650,104,10.9,7.5
2017,1,3,18:00,UTC,7,1004.7,81,,,-13.6,-16.2,40180,101,11.3,7.8
2017,1,3,19:00,UTC,3,1005,81,,,-14.3,-16.9,35380,100,10.1,6.9
2017,1,3,20:00,UTC,0,1005.6,80,,,-14.9,-17.6,38940,100,9.8,6.8
2017,1,3,21:00,UTC,0,1006.3,79,,,-15.1,-17.9,36830,99,10.6,7
2017,1,3,22:00,UTC,0,1007.3,79,,,-15.7,-18.5,41940,94,9.6,6.2
2017,1,3,23:00,UTC,3,1008.2,79,,,-16.4,-19.2,38100,86,8.6,6
2017,1,4,00:00,UTC,7,1009.1,79,,,-17.1,-19.8,32770,82,8.5,5.4
2017,1,4,01:00,UTC,7,1009.8,79,,,-17.7,-20.5,39610,80,7.9,5.4
2017,1,4,02:00,UTC,1,1010.4,79,,,-18.5,-21.2,42070,77,9.6,6.3
2017,1,4,03:00,UTC,1,1011,79,,,-18.8,-21.5,44430,78,8.5,6.4
2017,1,4,04:00,UTC,1,1011.7,81,,,-19.4,-21.9,38350,86,8.5,6
2017,1,4,05:00,UTC,1,1012.4,81,,,-19.6,-22.1,38710,83,9.1,7
2017,1,4,06:00,UTC,1,1013.3,81,,,-19.9,-22.4,41340,81,7.3,5.1
2017,1,4,07:00,UTC,1,1014.2,81,,,-20.4,-22.9,35910,84,7.2,6.1
2017,1,4,08:00,UTC,0,1015.4,82,,,-20.4,-22.7,42840,77,8.1,7.1
2017,1,4,09:00,UTC,0,1016.2,82,,,-20.5,-22.7,35130,54,6.7,6
2017,1,4,10:00,UTC,0,1017.3,81,,,-19.9,-22.4,35900,53,6.6,5.3
2017,1,4,11:00,UTC,3,1018.1,80,,,-19.8,-22.4,39910,54,5.8,4.8
2017,1,4,12:00,UTC,3,1018.8,80,,,-19.2,-21.8,44340,38,5.9,5
2017,1,4,13:00,UTC,5,1019.6,81,,,-18.9,-21.3,33170,47,7.5,5.7
2017,1,4,14:00,UTC,0,1020.8,79,,,-20.1,-22.8,43100,43,7.4,6
2017,1,4,15:00,UTC,0,1021.5,78,,,-20.3,-23.1,46490,46,6.2,5.4
2017,1,4,16:00,UTC,1,1022.2,81,,,-20.5,-23,41510,44,7,6
2017,1,4,17:00,UTC,1,1022.7,78,,,-20.2,-23,41850,40,6.5,5.5
2017,1,4,18:00,UTC,1,1023.4,83,,,-19.6,-21.8,28930,36,6.3,5.5
2017,1,4,19:00,UTC,1,1023.7,84,,,-17.9,-19.9,17300,22,7.7,6.8
2017,1,4,20:00,UTC,1,1025,80,,,-19.7,-22.3,42350,56,6.7,4.9
2017,1,4,21:00,UTC,1,1025.6,82,,,-20.2,-22.5,33990,25,6.9,5.7
2017,1,4,22:00,UTC,0,1026,82,,,-18.5,-20.8,28090,29,8,7.3
2017,1,4,23:00,UTC,0,1026.5,82,,,-17.2,-19.6,21690,22,8.2,7.6
2017,1,5,00:00,UTC,0,1027.1,83,,,-18,-20.2,15690,22,8.4,7.3
2017,1,5,01:00,UTC,1,1027.3,79,,,-19,-21.7,48920,35,7.5,6.2
2017,1,5,02:00,UTC,1,1028.3,79,,,-19.4,-22.1,33560,30,6.7,6.1
2017,1,5,03:00,UTC,1,1028.6,84,,,-16.5,-18.5,6050,8,7.5,6.5
2017,1,5,04:00,UTC,1,1029,84,,,-17,-19.1,12720,31,5.9,5.2
2017,1,5,05:00,UTC,1,1029.3,83,,,-19,-21.2,20730,1,5.3,3.8
2017,1,5,06:00,UTC,0,1029.6,83,,,-20.9,-23.1,35630,344,3.1,1.9
2017,1,5,07:00,UTC,1,1029.7,78,,,-15.1,-18.1,42460,313,6.1,4.9
2017,1,5,08:00,UTC,0,1030.1,79,,,-14.3,-17.2,39610,307,6,5.2
2017,1,5,09:00,UTC,0,1030.4,80,,,-13.8,-16.5,38670,321,7.4,6.2
2017,1,5,10:00,UTC,1,1030.8,85,,,-14.7,-16.6,15790,332,4.7,4.1
2017,1,5,11:00,UTC,1,1030.8,85,,,-14.2,-16.1,30830,309,4.8,4.1
2017,1,5,12:00,UTC,8,1030.9,83,,,-13.1,-15.4,37890,317,6.5,5.6
2017,1,5,13:00,UTC,5,1031.2,86,,,-13.8,-15.7,14070,319,6.7,5.5
2017,1,5,14:00,UTC,3,1031.4,84,,,-14.2,-16.2,37260,318,5.7,4.8
2017,1,5,15:00,UTC,7,1031.6,86,,,-14.8,-16.6,28360,337,3.9,3.4
2017,1,5,16:00,UTC,0,1032.1,86,,,-15,-16.8,27960,328,5.1,4.3
2017,1,5,17:00,UTC,1,1032.1,84,,,-17.7,-19.8,21400,356,2.3,1.1
2017,1,5,18:00,UTC,0,1032.5,83,,,-20.7,-22.8,23360,200,1.6,1.1
2017,1,5,19:00,UTC,0,1032.6,83,,,-20.7,-22.8,27260,206,2.3,1.9
2017,1,5,20:00,UTC,7,1033.1,84,,,-20,-22,22410,202,1.7,1.4
2017,1,5,21:00,UTC,1,1033.2,84,,,-20,-22,34170,166,2.7,2.4
2017,1,5,22:00,UTC,1,1033.2,83,,,-20.8,-23,33940,166,5.7,5.3
2017,1,5,23:00,UTC,0,1033.2,86,,,-19.7,-21.5,29110,176,7.4,6.8
2017,1,6,00:00,UTC,9,1033,87,,,-18.3,-19.9,1220,163,7.6,6.9
2017,1,6,01:00,UTC,3,1032.7,84,,,-18,-20,24270,160,7.9,7.2
2017,1,6,02:00,UTC,1,1032.3,84,,,-18.1,-20.2,26960,157,7.9,7.2
2017,1,6,03:00,UTC,1,1032.1,84,,,-18.2,-20.3,29310,163,8.9,7.8
2017,1,6,04:00,UTC,0,1031.5,85,,,-17.4,-19.4,34680,168,9.4,8.3
2017,1,6,05:00,UTC,1,1031,86,,,-15.1,-16.8,29030,169,9.4,8
2017,1,6,06:00,UTC,1,1030.8,87,,,-14.5,-16.3,18700,170,11.2,8.7
2017,1,6,07:00,UTC,7,1030.2,88,,,-13.2,-14.8,10560,173,11.9,9.9
2017,1,6,08:00,UTC,8,1030,88,,,-12.8,-14.4,10120,173,13.1,11.1
2017,1,6,09:00,UTC,8,1029.6,88,,,-11.6,-13.2,15640,173,13.9,11.2
2017,1,6,10:00,UTC,8,1028.9,91,,,-8.6,-9.8,5680,187,17.4,14
2017,1,6,11:00,UTC,8,1028.2,90,,,-9.6,-10.9,10410,182,14.1,11.9
2017,1,6,12:00,UTC,8,1027.3,88,,,-9.6,-11.1,11640,184,14.9,12.3
2017,1,6,13:00,UTC,8,1026.3,87,,,-10,-11.8,22140,183,15.5,11.1
2017,1,6,14:00,UTC,7,1025.4,86,,,-11.3,-13.2,35730,175,12.9,10.8
2017,1,6,15:00,UTC,7,1024.3,86,,,-11,-12.8,38230,179,12.7,9.8
2017,1,6,16:00,UTC,7,1023.3,86,,,-10.6,-12.5,34700,176,12.9,10.9
2017,1,6,17:00,UTC,8,1022.2,88,,,-8.5,-10.2,11720,184,17.3,14.2
2017,1,6,18:00,UTC,8,1020.7,88,,,-8.5,-10.1,9390,182,16.9,14
2017,1,6,19:00,UTC,8,1019.4,88,,,-9.1,-10.7,17470,179,16.2,12.1
2017,1,6,20:00,UTC,8,1017.8,90,,,-7.7,-9.1,7460,182,17.5,13.8
2017,1,6,21:00,UTC,8,1016.3,89,,,-6.3,-7.9,11980,188,20.4,16.8
2017,1,6,22:00,UTC,8,1014.3,89,,,-6.2,-7.7,17490,181,17.4,13.6
2017,1,6,23:00,UTC,8,1012.6,91,,,-5.9,-7.2,9980,181,17.6,14.3
2017,1,7,00:00,UTC,8,1011.1,92,,,-5.7,-6.9,13590,180,17.9,14.4
2017,1,7,01:00,UTC,8,1009.7,94,,,-4.3,-5.1,410,188,24.4,18.3
2017,1,7,02:00,UTC,8,1008,93,,,-4.3,-5.2,450,184,21.3,16.4
2017,1,7,03:00,UTC,8,1006.9,93,,,-3.7,-4.7,790,188,21.3,17.5
2017,1,7,04:00,UTC,8,1005.8,90,,,-3,-4.4,920,194,22,18.6
2017,1,7,05:00,UTC,7,1004.8,93,,,-2.5,-3.5,700,197,21.8,18.9
2017,1,7,06:00,UTC,8,1004.7,95,,,-1.3,-2,6780,209,18,14.8
2017,1,7,07:00,UTC,5,1004.7,87,,,-0.5,-2.4,33730,230,14.1,11.6
2017,1,7,08:00,UTC,3,1004.8,84,,,-1,-3.3,30510,227,15,12.3
2017,1,7,09:00,UTC,0,1005.2,86,,,-1.2,-3.2,36400,225,13.2,10.8
2017,1,7,10:00,UTC,0,1005.7,87,,,-0.9,-2.8,27630,228,11.7,8.9
2017,1,7,11:00,UTC,0,1005.6,84,,,-0.8,-3.2,29540,236,9.8,8.2
2017,1,7,12:00,UTC,0,1005.9,85,,,-1,-3.2,29960,238,9.2,7.9
2017,1,7,13:00,UTC,0,1006.6,85,,,-1.1,-3.3,32790,242,8.9,7.7
2017,1,7,14:00,UTC,3,1007.4,89,,,-1.1,-2.7,32970,229,10,8.5
2017,1,7,15:00,UTC,0,1008.2,90,,,-0.9,-2.4,26530,236,10,8.4
2017,1,7,16:00,UTC,0,1009,90,,,-1.2,-2.6,28050,233,7.7,6.4
2017,1,7,17:00,UTC,0,1009.4,87,,,-0.8,-2.8,27790,259,7,6.3
2017,1,7,18:00,UTC,0,1010.2,90,,,-0.6,-2.1,28220,270,7.6,6.2
2017,1,7,19:00,UTC,0,1010.8,86,,,-0.5,-2.5,25620,279,7,5.5
2017,1,7,20:00,UTC,0,1011.7,93,,,-2.9,-3.9,23400,272,5.4,4.3
2017,1,7,21:00,UTC,3,1012.7,94,,,-1.9,-2.7,24240,266,5.1,3.5
2017,1,7,22:00,UTC,0,1013.1,89,,,-0.5,-2.1,25670,285,8.4,7.5
2017,1,7,23:00,UTC,1,1013.5,88,,,-0.4,-2.1,25470,291,8,7.1
2017,1,8,00:00,UTC,3,1014,89,,,-0.6,-2.1,25040,283,6.8,5.8
2017,1,8,01:00,UTC,3,1014.1,89,,,-0.8,-2.4,24720,294,6.7,5.9
2017,1,8,02:00,UTC,1,1014,95,,,-2.3,-3,22960,258,3.7,2.4
2017,1,8,03:00,UTC,0,1013.8,96,,,-3,-3.5,18710,249,5,4.5
2017,1,8,04:00,UTC,0,1013.8,97,,,-4,-4.4,22900,215,6.4,5.7
2017,1,8,05:00,UTC,0,1013.3,97,,,-2.8,-3.1,24250,211,6.5,6.1
2017,1,8,06:00,UTC,0,1013,98,,,-3.1,-3.5,28380,194,10.7,8.3
2017,1,8,07:00,UTC,7,1013.1,98,,,-1,-1.3,30130,204,11.1,9.7
2017,1,8,08:00,UTC,0,1012.1,96,,,-1,-1.5,29580,201,12.2,10.6
2017,1,8,09:00,UTC,7,1010.7,96,,,-0.5,-1,20980,203,13,10.9
2017,1,8,10:00,UTC,7,1010.4,97,,,-0.8,-1.2,15180,200,15,12.9
2017,1,8,11:00,UTC,7,1008.9,97,,,-0.7,-1.1,13840,200,15.4,13.2
2017,1,8,12:00,UTC,7,1007.5,96,,,-0.6,-1.2,13790,199,15.6,13.9
2017,1,8,13:00,UTC,7,1005.7,94,,,-0.5,-1.4,14130,197,18.1,15.7
2017,1,8,14:00,UTC,7,1003.9,89,,,0,-1.6,21350,199,19.3,16.1
2017,1,8,15:00,UTC,7,1002.4,97,,,-0.2,-0.6,,206,23.4,19
2017,1,8,16:00,UTC,7,1001,91,,,0.6,-0.6,23410,212,21.6,18.5
2017,1,8,17:00,UTC,1,1000,88,,,1.1,-0.7,24680,220,21.8,17.5
2017,1,8,18:00,UTC,7,999,85,,,1.6,-0.7,25770,217,20.8,17.9
2017,1,8,19:00,UTC,5,999.1,83,,,2,-0.6,26300,234,20.7,17.4
2017,1,8,20:00,UTC,5,999.7,80,,,2.3,-0.7,29330,253,20.7,16.7
2017,1,8,21:00,UTC,0,1000.8,82,,,1.9,-0.9,35400,261,17,13.6
2017,1,8,22:00,UTC,0,1001.7,82,,,1.8,-0.9,34670,258,14.3,11.9
2017,1,8,23:00,UTC,0,1002.2,81,,,1.5,-1.4,32860,255,15.3,13.2
2017,1,9,00:00,UTC,5,1003.1,86,,,0.9,-1.2,28760,247,14.1,10.5
2017,1,9,01:00,UTC,0,1003.4,84,,,1,-1.5,33550,262,13,10.5
2017,1,9,02:00,UTC,7,1003.8,83,,,1.1,-1.5,31860,252,15,12.4
2017,1,9,03:00,UTC,7,1003.2,84,,,1,-1.5,22730,245,15.6,12.7
2017,1,9,04:00,UTC,0,1002.5,84,,,0.8,-1.7,24110,249,17.3,13.9
2017,1,9,05:00,UTC,5,1002.4,87,,,0.6,-1.4,21000,237,12.2,10
2017,1,9,06:00,UTC,8,1001.8,85,,,1,-1.3,20920,245,17.4,13.8
2017,1,9,07:00,UTC,5,1001.7,86,,,0.7,-1.4,18830,236,14.5,11.9
2017,1,9,08:00,UTC,7,1001.2,85,,,1,-1.2,17530,252,15.6,13.4
2017,1,9,09:00,UTC,1,1001.6,84,,,1.1,-1.2,18180,262,15,12
2017,1,9,10:00,UTC,1,1001.8,82,,,1.5,-1.2,20480,271,16.1,13.5
2017,1,9,11:00,UTC,0,1001.7,83,,,1.5,-1.1,21820,274,16.6,13.6
2017,1,9,12:00,UTC,3,1001.8,81,,,1.6,-1.3,20510,281,16.9,13.9
2017,1,9,13:00,UTC,0,1002.5,83,,,1,-1.5,22540,285,13.2,11.1
2017,1,9,14:00,UTC,0,1003.3,84,,,0.8,-1.6,20950,279,10.6,8.7
2017,1,9,15:00,UTC,0,1003.5,83,,,0.6,-1.9,21400,274,11.5,9.6
2017,1,9,16:00,UTC,3,1003.7,83,,,0.3,-2.2,21910,275,8.5,7.4
2017,1,9,17:00,UTC,3,1003.7,88,,,0.1,-1.6,19050,273,8.6,7.6
2017,1,9,18:00,UTC,7,1003.6,90,,,0.2,-1.2,18680,286,7.3,6.3
2017,1,9,19:00,UTC,8,1003.9,96,,,-0.6,-1.2,16850,212,5.9,4.9
2017,1,9,20:00,UTC,8,1003.6,94,,,-0.3,-1.1,19530,209,7,5.9
2017,1,9,21:00,UTC,8,1003.5,96,,,0.4,-0.1,9630,212,8.8,7.5
2017,1,9,22:00,UTC,8,1002.9,98,,,0.1,-0.2,6360,212,5.9,5.2
2017,1,9,23:00,UTC,8,1002.8,99,,,0.3,0.1,5990,212,9.5,8.1
2017,1,10,00:00,UTC,8,1002.6,99,,,0.1,0,6790,217,10.6,8.7
2017,1,10,01:00,UTC,8,1002,99,,,-0.1,-0.2,2360,201,11.8,10.3
2017,1,10,02:00,UTC,8,1001.6,99,,,-0.1,-0.2,2300,191,12.6,10.5
2017,1,10,03:00,UTC,8,1000.9,99,,,0,-0.1,2000,188,12.1,9.9
2017,1,10,04:00,UTC,8,1000.3,99,,,0.1,0.1,3510,192,13.4,11.4
2017,1,10,05:00,UTC,8,1000.2,99,,,0.2,0.1,2010,190,11.5,9.6
2017,1,10,06:00,UTC,9,1000,100,,,0.3,0.3,1150,194,11.2,9.1
2017,1,10,07:00,UTC,8,1000,100,,,0.5,0.5,4550,200,11,9.2
2017,1,10,08:00,UTC,8,1000.1,99,,,0.7,0.6,21860,201,10.3,8.7
2017,1,10,09:00,UTC,8,1000.2,99,,,0.9,0.7,24510,206,10.2,8.8
2017,1,10,10:00,UTC,8,1000.4,97,,,1,0.6,28210,212,12.8,10.6
2017,1,10,11:00,UTC,8,1000.3,96,,,1.1,0.6,26420,214,14.5,12.1
2017,1,10,12:00,UTC,8,1000.2,96,,,1.1,0.6,25900,220,14.1,11.4
2017,1,10,13:00,UTC,8,1000.3,97,,,1.2,0.7,19090,216,13.5,11.3
2017,1,10,14:00,UTC,8,1000.1,96,,,1.1,0.6,15940,215,14.7,12.6
2017,1,10,15:00,UTC,8,1000,94,,,1.2,0.4,23740,213,16.3,13.4
2017,1,10,16:00,UTC,8,999.7,92,,,1.2,0.1,28010,209,18.9,15.9
2017,1,10,17:00,UTC,8,999.5,94,,,0.8,0,27330,205,17.1,14.9
2017,1,10,18:00,UTC,8,999.4,96,,,0.6,0.1,10050,203,17.5,14.4
2017,1,10,19:00,UTC,8,999.4,96,,,0.7,0.2,16000,207,19.4,16.6
2017,1,10,20:00,UTC,8,998.9,96,,,0.6,0,5490,206,20.4,16.6
2017,1,10,21:00,UTC,8,998.5,95,,,0.8,0,10720,209,21.1,16.6
2017,1,10,22:00,UTC,8,997.7,96,,,0.7,0.1,9510,204,18.5,15.4
2017,1,10,23:00,UTC,8,997.1,95,,,0.7,-0.1,8370,200,18.4,15.8
2017,1,11,00:00,UTC,8,996.3,97,,,0.6,0.2,4060,197,21.4,16.1
2017,1,11,01:00,UTC,8,995.5,94,,,0.8,-0.1,17560,198,16.5,14.4
2017,1,11,02:00,UTC,8,994.9,93,,,0.9,-0.2,10350,195,18.3,15.1
2017,1,11,03:00,UTC,7,993.9,95,,,0.4,-0.3,6330,191,19.4,15.9
2017,1,11,04:00,UTC,7,993.1,92,,,0.5,-0.6,6060,187,20.8,16.5
2017,1,11,05:00,UTC,8,992.4,88,,,0.8,-1,11840,194,21.5,18.1
2017,1,11,06:00,UTC,8,991.6,89,,,0.8,-0.8,8120,193,20.6,17.7
2017,1,11,07:00,UTC,8,991.3,89,,,0.7,-0.9,8810,193,19.2,16.4
2017,1,11,08:00,UTC,8,990.9,93,,,0.3,-0.6,5490,192,18.6,15.4
2017,1,11,09:00,UTC,7,990.4,94,,,0.3,-0.6,5820,185,17.2,13
2017,1,11,10:00,UTC,8,989.4,92,,,0.5,-0.7,7750,186,16.9,13.4
2017,1,11,11:00,UTC,8,988.9,88,,,0.9,-0.9,21420,191,18.6,15.4
2017,1,11,12:00,UTC,7,989,92,,,0.7,-0.4,7480,192,18.3,15.3
2017,1,11,13:00,UTC,8,988.7,94,,,0.6,-0.3,22370,185,16.7,13.1
2017,1,11,14:00,UTC,8,988.6,91,,,0.9,-0.4,14040,187,18.7,14.8
2017,1,11,15:00,UTC,8,988.3,88,,,0.9,-0.8,9920,192,17.4,15
2017,1,11,16:00,UTC,7,988.3,87,,,0.9,-1,10200,193,17,14.1
2017,1,11,17:00,UTC,7,988.2,88,,,0.8,-1,7260,190,15.4,13.3
2017,1,11,18:00,UTC,8,988.1,82,,,1,-1.8,12960,188,15.3,12.9
2017,1,11,19:00,UTC,8,987.7,86,,,0.7,-1.3,11750,180,10.7,8.8
2017,1,11,20:00,UTC,7,987.2,77,,,1.1,-2.5,13850,171,12.5,9.4
2017,1,11,21:00,UTC,8,987.1,78,,,0.7,-2.7,11000,178,14,10.8
2017,1,11,22:00,UTC,8,986.9,74,,,0.5,-3.7,11140,177,14.9,10.9
2017,1,11,23:00,UTC,7,986.8,72,,,-0.1,-4.5,11270,169,14.6,10.5
2017,1,12,00:00,UTC,8,986.7,67,,,-0.6,-6,13800,164,12.6,9.1
2017,1,12,01:00,UTC,7,986.8,71,,,-1.8,-6.3,16470,178,14.7,11.2
2017,1,12,02:00,UTC,8,985.8,68,,,-2.2,-7.4,16270,154,12.8,8.4
2017,1,12,03:00,UTC,8,985.7,67,,,-3.4,-8.5,17000,162,15.1,10.2
2017,1,12,04:00,UTC,8,985.1,66,,,-3.9,-9.3,17650,156,12.4,8.8
2017,1,12,05:00,UTC,7,984.8,69,,,-4.1,-9.1,7720,152,12.4,8.3
2017,1,12,06:00,UTC,8,984.4,82,,,-4.6,-7.2,3760,153,13,8.6
2017,1,12,07:00,UTC,8,984.1,87,,,-5.1,-6.9,3000,154,12.3,9.2
2017,1,12,08:00,UTC,9,984,89,,,-5.2,-6.7,1500,149,13.5,9.1
2017,1,12,09:00,UTC,8,984,86,,,-5,-6.9,6030,141,13.2,7.8
2017,1,12,10:00,UTC,8,984,74,,,-4.3,-8.2,24880,146,12.3,8.9
2017,1,12,11:00,UTC,8,983.5,73,,,-4,-8.2,22430,144,12.4,8.8
2017,1,12,12:00,UTC,8,983.3,71,,,-3.6,-8.1,21550,146,13.6,9.3
2017,1,12,13:00,UTC,7,983.5,72,,,-3.4,-7.8,21810,151,13.1,9.9
2017,1,12,14:00,UTC,8,983.3,74,,,-3.3,-7.2,15180,153,16.5,11.7
2017,1,12,15:00,UTC,7,983.2,76,,,-3,-6.6,17000,154,14.7,10.1
2017,1,12,16:00,UTC,7,983.3,75,,,-2.6,-6.4,5660,153,14.2,9.4
2017,1,12,17:00,UTC,9,983.1,83,,,-2.8,-5.4,1930,149,17,9.3
2017,1,12,18:00,UTC,7,983.3,75,,,-2.1,-5.9,23560,153,13.3,9.4
2017,1,12,19:00,UTC,8,983.6,76,,,-2.1,-5.8,22980,155,15.1,9.2
2017,1,12,20:00,UTC,8,984.1,74,,,-1.8,-5.9,21080,156,11.8,8.9
2017,1,12,21:00,UTC,7,984.2,75,,,-1.9,-5.8,22410,154,13.1,7.7
2017,1,12,22:00,UTC,7,984.4,74,,,-1.9,-5.9,20590,151,12.5,8.6
2017,1,12,23:00,UTC,7,984.6,75,,,-1.9,-5.8,19410,153,13.7,8.9
2017,1,13,00:00,UTC,7,984.6,76,,,-2,-5.7,21400,153,13.2,8.3
2017,1,13,01:00,UTC,7,984.6,76,,,-2,-5.7,18500,148,13.8,9.2
2017,1,13,02:00,UTC,7,984.3,76,,,-2.1,-5.9,19300,150,13.6,9.2
2017,1,13,03:00,UTC,7,984.1,76,,,-2.3,-5.9,19900,148,10.4,7.1
2017,1,13,04:00,UTC,7,984,78,,,-2.5,-5.9,19450,146,11.7,7.7
